Product Code,Product Name,Product Price,Product Brand,Product Availability,Product Link
QX5954,"1992 Snoopy And Woodstock, Peanuts",$24.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-Snoopy-And-Woodstock-Peanuts_p_13421.html
QX5954DB,"1992 Snoopy And Woodstock, Peanuts DB",$21.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Snoopy-And-Woodstock-Peanuts-DB_p_27766.html
QXM5564,"1992 Snowshoe Bunny, Miniature",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Snowshoe-Bunny-Miniature_p_18424.html
QXM5554,"1992 Snug Kitty, Miniature",$8.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-Snug-Kitty-Miniature_p_18425.html
QEO9294,1992 Somebunny Loves You,$29.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-Somebunny-Loves-You_p_18426.html
QX5024,1992 Son,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Son_p_18427.html
QX5024,1992 Son,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Son_p_18427.html
QX5414,1992 Special Cat - Photo Holder,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Special-Cat--Photo-Holder_p_18430.html
QX5421,1992 Special Dog - Photo Holder,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Special-Dog--Photo-Holder_p_18431.html
QX5231,1992 Spirit Of Christmas Stress,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Spirit-Of-Christmas-Stress_p_18432.html
QEO9321,1992 Springtime Egg,$8.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-Springtime-Egg_p_18433.html
QX5934,1992 Stocked With Joy,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Stocked-With-Joy_p_18437.html
QEO9344,1992 Sunny Wisher,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Sunny-Wisher_p_18438.html
QX5994,1992 Tasty Christmas,$21.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Tasty-Christmas_p_18441.html
QX5994DB,1992 Tasty Christmas DB,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Tasty-Christmas-DB_p_27781.html
QX2264,"1992 Teacher, Mary Engelbreit",$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Teacher-Mary-Engelbreit_p_18338.html
QXM5544,"1992 The Bearymores #1, Miniature",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-The-Bearymores-1-Miniature_p_18444.html
QLX7261,1992 The Dancing Nutcracker,$23.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-The-Dancing-Nutcracker_p_18445.html
QLX7261WB,1992 The Dancing Nutcracker WB,$20.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-The-Dancing-Nutcracker-WB_p_27454.html
QX2124,1992 The Gift Bringers - 4th Kolyada,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-The-Gift-Bringers--4th-Kolyada_p_18446.html
QXM5381,"1992 The Kringles #4, Miniature",$6.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-The-Kringles-4-Miniature_p_18447.html
QXM5541,1992 The Night Before Christmas #1 - Tin House,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-The-Night-Before-Christmas-1--Tin-House_p_18448.html
QXM5461,"1992 Thimble Bells #3, Miniature",$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Thimble-Bells-3-Miniature_p_18449.html
QX4891,1992 Tobin Fraley Carousel Horse #1,$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Tobin-Fraley-Carousel-Horse-1_p_18450.html
QX5459,1992 Toboggan Tail,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Toboggan-Tail_p_18451.html
QX5091,1992 Tread Bear,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Tread-Bear_p_18453.html
QX4991,1992 Turtle Dreams,$21.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-Turtle-Dreams_p_18456.html
QX4991DB,1992 Turtle Dreams DB,$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Turtle-Dreams-DB_p_27816.html
QX5001,1992 Uncle Art's Ice Cream,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Uncle-Arts-Ice-Cream_p_18458.html
QLX7324,"1992 Under Construction, Magic",$21.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Under-Construction-Magic_p_14004.html
QX5051,1992 V.P. Of Important Stuff,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-VP-Of-Important-Stuff_p_18459.html
QXC4067,1992 Victorian Skater - L.E.,$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Victorian-Skater--LE_p_18460.html
QXM5851,"1992 Visions Of Acorns, Miniature",$5.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-Visions-Of-Acorns-Miniature_p_18461.html
QLX7084,1992 Watch Owls,$10.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Watch-Owls_p_18464.html
QLX7084DB,1992 Watch Owls DB,$895.00,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Watch-Owls-DB_p_27570.html
QXM5531,"1992 Wee Three Kings, Miniature",$11.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1992-Wee-Three-Kings-Miniature_p_18465.html
QX4271,1992 Winter Surprise - 4th & Final Building a Snowman,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Winter-Surprise--4th-Final-Building-a-Snowman_p_18466.html
QXM5444,"1992 Woodland Babies #2, Miniature",$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Woodland-Babies-2-Miniature_p_18467.html
QX5054,1992 World-Class Teacher,$37.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-World-Class-Teacher_p_18468.html
QLX7314,1992 Yuletide Rider,$25.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Yuletide-Rider_p_18469.html
QLX7314WB,1992 Yuletide Rider WB,$22.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1992-Yuletide-Rider-WB_p_27455.html
QX5275,"1993 1956 Ford Thunderbird, Classic American Cars #3",$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-1956-Ford-Thunderbird-Classic-American-Cars-3_p_12443.html
QX5275DB,"1993 1956 Ford Thunderbird, Classic American Cars #3 DB",$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-1956-Ford-Thunderbird-Classic-American-Cars-3-DB_p_27779.html
QX5882,1993 A Child's Christmas,$8.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-A-Childs-Christmas_p_18472.html
XPR9747,1993 Abearnathy Bearinger,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Abearnathy-Bearinger_p_18473.html
QX5912,1993 Across the Miles,$10.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Across-the-Miles_p_18474.html
QK1052,"1993 Angel in Flight, Folk Art Americana",$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Angel-in-Flight-Folk-Art-Americana_p_18475.html
QK1032,1993 Angelic Messengers,$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Angelic-Messengers_p_18476.html
QX5972,1993 Anniversary Year - Photo Holder,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Anniversary-Year--Photo-Holder_p_18478.html
QX5902,1993 Apple for Teacher,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Apple-for-Teacher_p_18479.html
QX5515,1993 Baby's First Christmas,$17.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Babys-First-Christmas_p_18486.html
QX5515,1993 Baby's First Christmas,$17.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Babys-First-Christmas_p_18486.html
QX2092,1993 Baby's First Christmas - Girl,$35.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Babys-First-Christmas--Girl_p_18492.html
QEO8405,1993 Backyard Bunny,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Backyard-Bunny_p_18495.html
QEO8402,"1993 Barrow of Giggles, Easter",$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Barrow-of-Giggles-Easter_p_18496.html
XPR9748,1993 Bearnadette Bearinger,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Bearnadette-Bearinger_p_18501.html
QX5762,1993 Beary Gifted,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Beary-Gifted_p_18502.html
QEO8362,"1993 Beautiful Memories, Photo Holder, Easter",$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Beautiful-Memories-Photo-Holder-Easter_p_18503.html
QLX7402,"1993 Bells are Ringing, Magic",$25.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Bells-are-Ringing-Magic_p_18504.html
QEO8392,"1993 Best-Dressed Turtle, Easter",$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Best-Dressed-Turtle-Easter_p_18505.html
QX2062,1993 Betsey's Country Christmas #2,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Betseys-Country-Christmas-2_p_18506.html
QX5842,1993 Big On Gardening,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Big-On-Gardening_p_18507.html
QX5352,1993 Big Roller,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Big-Roller_p_18508.html
QX5252,1993 Bird-Watcher,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Bird-Watcher_p_18509.html
QX5565,1993 Bowling for ZZZs,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Bowling-for-ZZZs_p_18510.html
QX4422,"1993 Bright Shining Castle, Crayola #5",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Bright-Shining-Castle-Crayola-5_p_12763.html
QX4422DB,"1993 Bright Shining Castle, Crayola #5 - DB",$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Bright-Shining-Castle-Crayola-5--DB_p_14463.html
QK1042,1993 Bringing Home the Tree,$13.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Bringing-Home-the-Tree_p_18513.html
QX5542,1993 Brother,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Brother_p_18514.html
QX5412,1993 Bugs Bunny,$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Bugs-Bunny_p_14033.html
QX5785,1993 Caring Nurse,$14.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Caring-Nurse_p_18521.html
QX5315,"1993 Charlie Brown, Peanuts Gang #1",$9.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Charlie-Brown-Peanuts-Gang-1_p_13447.html
QXM4072,"1993 Cheese Please, Miniature",$9.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Cheese-Please-Miniature_p_18530.html
QEO8375,1993 Chicks-on-a-Twirl,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Chicks-on-a-Twirl_p_18531.html
QX5215,1993 Child's Fourth Christmas,$15.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Childs-Fourth-Christmas_p_18533.html
QX5995,1993 Child's Third Christmas,$14.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Childs-Third-Christmas_p_18534.html
QLX7152,1993 Chris Mouse #9,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Chris-Mouse-9_p_14028.html
QX5825,1993 Christmas Break,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Christmas-Break_p_18536.html
QXM4085,"1993 Christmas Castle, Miniature",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Christmas-Castle-Miniature_p_18537.html
QK1152,1993 Christmas Feast,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Christmas-Feast_p_18538.html
QX5662,1993 Clever Cookie,$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Clever-Cookie_p_18540.html
QXM4012,"1993 Cloisonne Snowflake, Precious Editions, Miniature",$10.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Cloisonne-Snowflake-Precious-Editions-Miniature_p_18541.html
QX5935,1993 Coach,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Coach_p_13783.html
QXC4457,"1993 Cool Santa, Coca-Cola, Club, Miniature",$6.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Cool-Santa-Coca-Cola-Club-Miniature_p_19167.html
QXM4062,"1993 Country Fiddling, Miniature",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Country-Fiddling-Miniature_p_18543.html
QX4175,"1993 Cozy Home, Nostalgic Houses & Shops #10",$23.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Cozy-Home-Nostalgic-Houses-Shops-10_p_18655.html
QX4175DB,"1993 Cozy Home, Nostalgic Houses & Shops #10 DB",$20.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Cozy-Home-Nostalgic-Houses-Shops-10-DB_p_27554.html
QXM4015,"1993 Crystal Angel, Precious Editions, Miniature",$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Crystal-Angel-Precious-Editions-Miniature_p_18545.html
QX5285,1993 Curly 'n' Kingly,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Curly-n-Kingly_p_18546.html
QX5855,1993 Dad,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Dad_p_18547.html
QX5872,1993 Daughter,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Daughter_p_18549.html
QLX7172,"1993 Dog's Best Friend, Magic",$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Dogs-Best-Friend-Magic_p_18554.html
QLX7372,1993 Dollhouse Dreams,$29.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Dollhouse-Dreams_p_18555.html
QX5575,1993 Dunkin' Roo,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Dunkin-Roo_p_18557.html
QXM4075,"1993 Ears to Pals, Miniature",$5.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Ears-to-Pals-Miniature_p_18558.html
EPR743,"1993 Easter Eggspress, Crayola Figurine",$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Easter-Eggspress-Crayola-Figurine_p_18544.html
QEO8325,"1993 Easter Parade #2, Xylophone",$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Easter-Parade-2-Xylophone_p_18561.html
QX5712,"1993 Eeyore, Winnie the Pooh Collection",$11.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Eeyore-Winnie-the-Pooh-Collection_p_18562.html
QEO8332,1993 Eggs in Sports #2,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Eggs-in-Sports-2_p_18563.html
QX5495,"1993 Elmer Fudd, Looney Tunes",$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Elmer-Fudd-Looney-Tunes_p_15158.html
QX4475,1993 Fabulous Decade - 4th Skunk with Brass 1993,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Fabulous-Decade--4th-Skunk-with-Brass-1993_p_18565.html
QX5782,1993 Faithful Fire Fighter,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Faithful-Fire-Fighter_p_18566.html
QX5365,1993 Feliz Navidad,$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Feliz-Navidad_p_18567.html
QX5572,"1993 Fills the Bill, Fishing",$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Fills-the-Bill-Fishing_p_18570.html
XPR9749,"1993 Flickering Light Fireplace Base, Bearingers",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Flickering-Light-Fireplace-Base-Bearingers_p_18571.html
QLX7165,"1993 Forest Frolics #5, Magic",$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Forest-Frolics-5-Magic_p_18572.html
QXC5294,"1993 Forty Winks, Miniature, Club",$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Forty-Winks-Miniature-Club_p_18573.html
QX4142,1993 Frosty Friends #14,$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Frosty-Friends-14_p_12708.html
QX4142DB,1993 Frosty Friends #14 - DB,$25.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Frosty-Friends-14--DB_p_22569.html
QX5682,1993 Frosty Friends 20th Anniversary,$27.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Frosty-Friends-20th-Anniversary_p_12767.html
QXC5442,"1993 Gentle Tidings, Club",$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Gentle-Tidings-Club_p_18575.html
QXC5442WB,"1993 Gentle Tidings, Club WB",$24.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Gentle-Tidings-Club-WB_p_27531.html
QX5302,1993 Glowing Pewter Wreath,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Glowing-Pewter-Wreath_p_18577.html
QX5875,1993 Godchild,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Godchild_p_18579.html
QEO8352,1993 Grandchild,$5.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Grandchild_p_18581.html
QX5552,1993 Grandchild's First Christmas,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Grandchilds-First-Christmas_p_18582.html
QX5635,1993 Granddaughter,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Granddaughter_p_18583.html
QXM5162,"1993 Grandma, Miniature",$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Grandma-Miniature_p_18584.html
QX5665,1993 Grandmother,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Grandmother_p_18585.html
QX2085,1993 Grandparents,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Grandparents_p_18586.html
QX5632,1993 Grandson,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Grandson_p_18587.html
QX5402,1993 Great Connections,$12.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Great-Connections_p_18588.html
QX4102,"1993 Happy Haul-idays, Here Comes Santa #15",$18.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Happy-Haul-idays-Here-Comes-Santa-15_p_12806.html
QX4102DB,"1993 Happy Haul-idays, Here Comes Santa #15 DB",$16.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Happy-Haul-idays-Here-Comes-Santa-15-DB_p_27452.html
QX5362,1993 He is Born,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-He-is-Born_p_18590.html
QX4482,1993 Heart of Christmas #4,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Heart-of-Christmas-4_p_18591.html
QX4945,1993 Heavenly Angels #3,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Heavenly-Angels-3_p_18593.html
QP6002,1993 Here's Your Fortune,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Heres-Your-Fortune_p_18596.html
QX5332,1993 High Top-purr,$12.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-High-Top-purr_p_18597.html
QX5725,1993 Holiday Barbie #1,$22.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Holiday-Barbie-1_p_12653.html
QX5725DB,1993 Holiday Barbie #1 - DB,$20.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Holiday-Barbie-1--DB_p_15284.html
QXM5452,1993 Holiday Express Miniature Tree Base - Revolving Tree Base,$63.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Holiday-Express-Miniature-Tree-Base--Revolving-Tree-Base_p_18706.html
QXM5452-DB,1993 Holiday Express Miniature Tree Base - Revolving Tree Base - DB,$59.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Holiday-Express-Miniature-Tree-Base--Revolving-Tree-Base--DB_p_27472.html
QX5562,1993 Home for Christmas,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Home-for-Christmas_p_18599.html
QLX7395,"1993 Home on the Range, Magic",$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Home-on-the-Range-Magic_p_13194.html
QLX7395WB,"1993 Home on the Range, Magic WB",$24.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Home-on-the-Range-Magic-WB_p_27533.html
QX5255,1993 Howling Good Time,$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Howling-Good-Time_p_18600.html
QXM4055,"1993 I Dream of Santa, Miniature",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-I-Dream-of-Santa-Miniature_p_18602.html
QX5835,1993 Icicle Bicycle,$8.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Icicle-Bicycle_p_18603.html
QXM4045,"1993 Into the Woods, Miniature",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Into-the-Woods-Miniature_p_18608.html
QXC5272,1993 It's In the Mail,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Its-In-the-Mail_p_18609.html
QXC5272DB,1993 It's In the Mail DB,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Its-In-the-Mail-DB_p_27712.html
QK1012,1993 Journey to the Forest,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Journey-to-the-Forest_p_18610.html
QK1142,1993 Joy of Sharing,$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Joy-of-Sharing_p_18611.html
QX4282,"1993 Joy, Marys Angels #6",$27.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Joy-Marys-Angels-6_p_13645.html
QX4282DB,"1993 Joy, Marys Angels #6 - DB",$24.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Joy-Marys-Angels-6--DB_p_14489.html
QX5295,1993 Julianne and Teddy,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Julianne-and-Teddy_p_18612.html
QX5672,"1993 Kanga and Roo, Winnie the Pooh Collection",$8.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Kanga-and-Roo-Winnie-the-Pooh-Collection_p_18614.html
QX5505,"1993 Lady Daphne, Dickens Caroler Bell #4",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Lady-Daphne-Dickens-Caroler-Bell-4_p_18551.html
QLX7385,"1993 Last-Minute Shopping, Magic",$22.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Last-Minute-Shopping-Magic_p_18617.html
QLX7385WB,"1993 Last-Minute Shopping, Magic WB",$19.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Last-Minute-Shopping-Magic-WB_p_27532.html
QXM4122,"1993 Learning to Skate, Miniature",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Learning-to-Skate-Miniature_p_18618.html
QXM4115,"1993 Lighting a Path, Miniature",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Lighting-a-Path-Miniature_p_18621.html
QEO8312,1993 Li'l Peeper,$8.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Lil-Peeper_p_18619.html
QX5372,1993 Little Drummer Boy,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Little-Drummer-Boy_p_18622.html
QX5685,1993 Look for the Wonder,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Look-for-the-Wonder_p_18623.html
QEO8315,"1993 Lop-Eared Bunny, Easter",$11.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Lop-Eared-Bunny-Easter_p_18624.html
QX5745,1993 Lou Rankin Polar Bear,$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Lou-Rankin-Polar-Bear_p_18625.html
QEO8372,"1993 Lovely Lamb, Easter",$11.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Lovely-Lamb-Easter_p_18626.html
QX5325,1993 Makin' Music,$7.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Makin-Music_p_18628.html
QX5775,1993 Making Waves,$17.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Making-Waves_p_13480.html
XPR9745,1993 Mama Bearinger,$5.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Mama-Bearinger_p_18629.html
QXM4005,"1993 March of the Teddy Bears #1, Miniature",$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-March-of-the-Teddy-Bears-1-Miniature_p_18630.html
QX2075,1993 Mary Engelbreit (Christmas Morning),$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Mary-Engelbreit-Christmas-Morning_p_18631.html
QX5385,1993 Maxine,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Maxine_p_18632.html
QEO8395,"1993 Maypole Stroll, Easter",$13.95,Hallmark,Out of Stock.,https://www.hallmarkornaments.com/1993-Maypole-Stroll-Easter_p_18633.html
QXM4042,"1993 Merry Mascot, Miniature",$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Merry-Mascot-Miniature_p_18634.html
QX4842,1993 Merry Olde Santa #4,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Merry-Olde-Santa-4_p_13693.html
QX4842DB,1993 Merry Olde Santa #4 - DB,$9.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Merry-Olde-Santa-4--DB_p_24998.html
QLX7476,1993 Messages of Christmas,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Messages-of-Christmas_p_18635.html
QK1145,1993 Mistletoe Kiss,$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Mistletoe-Kiss_p_18636.html
QX5852,1993 Mom,$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Mom_p_18637.html
QX5845,1993 Mom and Dad,$13.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Mom-and-Dad_p_18639.html
QXM5155,"1993 Mom, Miniature",$6.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Mom-Miniature_p_18638.html
QX5535,1993 Mom-to-Be,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Mom-to-Be_p_18640.html
QXM4092,"1993 Monkey Melody, Miniature",$7.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Monkey-Melody-Miniature_p_18641.html
QX5282,1993 Mother Goose - 1st Humpty-Dumpty,$12.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Mother-Goose--1st-Humpty-Dumpty_p_18642.html
QXM5122,"1993 Nature's Angels #4, Miniature",$8.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Natures-Angels-4-Miniature_p_18646.html
QX5735,1993 Nephew,$5.95,Hallmark,In Stock.,https://www.hallmarkornaments.com/1993-Nephew_p_18647.html
